ticket_id,user_id,issue_category,priority,resolution_time_hours,satisfaction_score
31876,31876,Bug,High,20.8,4.2
31877,31877,Billing,High,7.7,5
31878,31878,Feature Request,High,10.5,4.5
31879,31879,Technical,Medium,10.8,4.4
31880,31880,Technical,Low,3.6,5
31881,31881,Technical,Medium,12.1,4.9
31882,31882,Bug,High,3.4,5
31883,31883,Technical,Medium,1.4,5
31884,31884,Billing,Medium,13.6,5
31885,31885,Feature Request,Medium,1,5
31886,31886,Feature Request,Medium,11.9,3.5
31887,31887,Billing,High,24,4.8
31888,31888,Billing,Medium,2.2,5
31889,31889,Feature Request,Low,4.4,5
31890,31890,Feature Request,Low,13.8,4.9
31891,31891,Feature Request,High,32,3.6
31892,31892,Technical,High,1.9,5
31893,31893,Feature Request,High,1,5
31894,31894,Billing,Medium,4,5
31895,31895,Technical,Medium,10,5
31896,31896,Bug,High,18.4,4.2
31897,31897,Technical,Medium,9.7,5
31898,31898,Technical,Low,11.2,5
31899,31899,Bug,High,20.6,4.8
31900,31900,Bug,Low,9.8,5
31901,31901,Feature Request,Low,5.4,5
31902,31902,Bug,High,2.5,4.2
31903,31903,Feature Request,High,5.7,5
31904,31904,Technical,High,4.7,5
31905,31905,Billing,Low,40.1,3.3
31906,31906,Technical,Low,2.8,4.1
31907,31907,Bug,High,12.8,5
31908,31908,Feature Request,High,4.6,5
31909,31909,Feature Request,High,1.7,5
31910,31910,Technical,Medium,14.7,3.6
31911,31911,Technical,Medium,14.5,3.7
31912,31912,Feature Request,Medium,25.1,4.1
31913,31913,Feature Request,Medium,1,5
31914,31914,Feature Request,Low,13,4.6
31915,31915,Bug,High,1.9,5
31916,31916,Technical,High,8.2,4.3
31917,31917,Bug,High,20.7,4.8
31918,31918,Bug,Low,5.5,4.1
31919,31919,Technical,Low,3.2,5
31920,31920,Bug,High,6.6,4.7
31921,31921,Feature Request,Low,23.4,4.1
31922,31922,Technical,Medium,46.1,3.7
31923,31923,Feature Request,Medium,26.8,4.6
31924,31924,Billing,Medium,34.8,3.5
31925,31925,Technical,Medium,17.7,4.9
31926,31926,Bug,Medium,3.7,4.9
31927,31927,Bug,Medium,43.1,2.3
31928,31928,Feature Request,Medium,3.9,5
31929,31929,Feature Request,Low,1,5
31930,31930,Technical,Medium,35.9,3.8
31931,31931,Billing,Low,16.3,4.7
31932,31932,Technical,High,6.6,5
31933,31933,Billing,Medium,8.9,4.9
31934,31934,Technical,High,4.1,4.3
31935,31935,Technical,Low,6.4,4.2
31936,31936,Feature Request,Low,9,4.8
31937,31937,Feature Request,High,41.8,3.1
31938,31938,Feature Request,Medium,8.6,4.9
31939,31939,Billing,Medium,1.7,5
31940,31940,Feature Request,Low,3.3,5
31941,31941,Feature Request,Low,4.1,5
31942,31942,Billing,Low,7.1,5
31943,31943,Bug,High,14.5,5
31944,31944,Technical,High,1.5,5
31945,31945,Technical,Medium,9.3,4.1
31946,31946,Feature Request,Medium,1,5
31947,31947,Feature Request,High,1,5
31948,31948,Bug,High,16.5,4.2
31949,31949,Technical,High,1,5
31950,31950,Billing,High,7.8,5
31951,31951,Feature Request,Low,3.4,5
31952,31952,Billing,High,38.6,3.5
31953,31953,Feature Request,High,20.6,4.7
31954,31954,Technical,Medium,5.9,5
31955,31955,Technical,High,11,4.8
31956,31956,Technical,High,9.1,4.8
31957,31957,Feature Request,Low,12.1,4.9
31958,31958,Bug,Low,8.1,5
31959,31959,Technical,Low,3,4.4
31960,31960,Feature Request,High,12.1,5
31961,31961,Technical,Medium,2.1,5
31962,31962,Bug,Medium,7.3,4.8
31963,31963,Billing,Medium,1,5
31964,31964,Billing,Medium,3.3,5
31965,31965,Feature Request,Medium,8.2,4.7
31966,31966,Technical,High,1.7,5
31967,31967,Bug,Low,40.7,3.5
31968,31968,Feature Request,Medium,5.9,5
31969,31969,Bug,High,12.7,4.6
31970,31970,Technical,Medium,1.1,5
31971,31971,Feature Request,Medium,13.9,5
31972,31972,Technical,Low,1,5
31973,31973,Technical,High,2.1,5
31974,31974,Billing,High,28.4,4.3
31975,31975,Billing,Low,1.9,5
31976,31976,Technical,Medium,3.1,5
31977,31977,Billing,High,1,5
31978,31978,Technical,Medium,39.4,3.5
31979,31979,Bug,Low,13.6,4.5
31980,31980,Billing,Low,26.1,4.1
31981,31981,Bug,Low,1,4.5
31982,31982,Bug,Low,4.9,4.5
31983,31983,Feature Request,Medium,2.2,4.9
31984,31984,Feature Request,Medium,17.2,3.2
31985,31985,Technical,Low,12,4.9
31986,31986,Technical,High,2.4,5
31987,31987,Billing,Medium,26.3,3.8
31988,31988,Technical,High,12.6,4.4
31989,31989,Feature Request,High,9,5
31990,31990,Bug,High,5.7,5
31991,31991,Billing,High,23,4.2
31992,31992,Technical,High,12.5,5
31993,31993,Bug,High,2.7,5
31994,31994,Feature Request,High,2.7,5
31995,31995,Technical,High,13.4,4.1
31996,31996,Feature Request,High,6.6,5
31997,31997,Billing,Low,9.9,3.7
31998,31998,Billing,Low,8.7,4.1
31999,31999,Feature Request,Medium,8,5
32000,32000,Bug,Low,19.7,4.6
32001,32001,Technical,Medium,8.9,4.6
32002,32002,Feature Request,High,10.8,5
32003,32003,Billing,High,6,4.1
32004,32004,Bug,Low,29.2,3.8
32005,32005,Feature Request,Low,5.9,5
32006,32006,Bug,Low,1.9,5
32007,32007,Technical,Medium,3.7,4.9
32008,32008,Billing,High,46.3,2.9
32009,32009,Feature Request,Medium,2.4,4.7
32010,32010,Technical,Low,4.1,5
32011,32011,Technical,High,9.9,5
32012,32012,Technical,Medium,22.9,4.4
32013,32013,Feature Request,Low,22.9,4.3
32014,32014,Feature Request,Medium,12.4,4.5
32015,32015,Bug,Low,13,4.1
32016,32016,Bug,Medium,9.5,5
32017,32017,Technical,Medium,12.5,4.8
32018,32018,Bug,Low,6.3,5
32019,32019,Billing,Medium,25.2,3.8
32020,32020,Technical,Low,1.6,5
32021,32021,Feature Request,Low,4.3,5
32022,32022,Billing,Medium,5.8,5
32023,32023,Billing,Low,5.2,5
32024,32024,Technical,High,12.8,4.8
32025,32025,Feature Request,High,11,5
32026,32026,Bug,High,34.4,3.5
32027,32027,Technical,Low,9,4.8
32028,32028,Feature Request,Medium,25.3,2.9
32029,32029,Bug,Low,6.2,5
32030,32030,Technical,Low,5.4,5
32031,32031,Feature Request,High,1,5
32032,32032,Technical,High,11.2,4
32033,32033,Bug,Medium,4.9,5
32034,32034,Technical,Medium,7.2,5
32035,32035,Feature Request,High,4.8,3.8
32036,32036,Feature Request,Low,4.4,5
32037,32037,Technical,High,11,4.9
32038,32038,Bug,High,5.7,5
32039,32039,Feature Request,High,25,4.4
32040,32040,Feature Request,Medium,53.3,2.5
32041,32041,Technical,Medium,23,4
32042,32042,Technical,High,23.4,3.7
32043,32043,Billing,Medium,30.6,3.1
32044,32044,Feature Request,High,12.8,5
32045,32045,Feature Request,Medium,10,4.6
32046,32046,Feature Request,Low,8.6,3.9
32047,32047,Bug,Low,4.9,4
32048,32048,Feature Request,Medium,1,5
32049,32049,Billing,High,7.1,5
32050,32050,Bug,Low,29.2,3
32051,32051,Billing,Low,46,2.8
32052,32052,Bug,High,6.7,4.7
32053,32053,Feature Request,Low,11.8,5
32054,32054,Bug,Low,9.7,4.7
32055,32055,Billing,High,37.7,3.6
32056,32056,Billing,Low,44.6,2.8
32057,32057,Technical,High,42.7,1.9
32058,32058,Bug,Medium,3.8,5
32059,32059,Bug,Medium,5.8,4.7
32060,32060,Feature Request,Low,1,5
32061,32061,Feature Request,Medium,42.2,3.7
32062,32062,Billing,Medium,1,5
32063,32063,Billing,Medium,33.3,2.5
32064,32064,Technical,High,8.4,4.9
32065,32065,Bug,High,12.5,4.4
32066,32066,Technical,Low,3.3,5
32067,32067,Billing,Low,6.3,5
32068,32068,Feature Request,Medium,1.9,5
32069,32069,Feature Request,Low,9.1,5
32070,32070,Billing,High,8.7,5
32071,32071,Technical,Low,10.7,5
32072,32072,Technical,Medium,10.7,4.7
32073,32073,Technical,High,16.8,4.6
32074,32074,Bug,High,11.9,4.9
32075,32075,Billing,High,37.9,3.9
32076,32076,Billing,High,4.9,4.8
32077,32077,Billing,Low,9.2,5
32078,32078,Bug,Low,1.3,4.6
32079,32079,Billing,Medium,8.1,5
32080,32080,Billing,High,2.6,5
32081,32081,Technical,High,23.2,4.3
32082,32082,Billing,Medium,10.7,5
32083,32083,Bug,Medium,7.8,5
32084,32084,Billing,Medium,32,3.5
32085,32085,Feature Request,High,2.9,5
32086,32086,Technical,Low,11.1,4.5
32087,32087,Technical,High,10,5
32088,32088,Billing,Low,11,4.8
32089,32089,Technical,High,24.7,4.1
32090,32090,Technical,Medium,12.6,4.6
32091,32091,Billing,Medium,3.7,5
32092,32092,Technical,High,25.3,4.2
32093,32093,Billing,High,25.2,4.3
32094,32094,Feature Request,High,19.5,5
32095,32095,Feature Request,High,4.3,5
32096,32096,Technical,High,3.5,5
32097,32097,Billing,Low,12.4,4.7
32098,32098,Billing,Low,1,5
32099,32099,Feature Request,Medium,26.3,3.7
32100,32100,Technical,Low,2,5
32101,32101,Feature Request,High,2.1,4.8
32102,32102,Technical,High,24.2,3.4
32103,32103,Technical,High,14.2,4.8
32104,32104,Feature Request,Medium,7.3,5
32105,32105,Technical,Medium,8.2,5
32106,32106,Technical,Medium,7.1,5
32107,32107,Feature Request,Low,6.5,4.5
32108,32108,Bug,Low,3.1,4.7
32109,32109,Technical,Low,11.8,4.6
32110,32110,Feature Request,Low,50.1,2.8
32111,32111,Bug,High,32.3,4.1
32112,32112,Feature Request,High,24.8,4.4
32113,32113,Bug,High,3.4,5
32114,32114,Technical,High,10.7,4.9
32115,32115,Bug,High,25.4,4.6
32116,32116,Billing,High,1.2,4.8
32117,32117,Bug,Low,1.2,5
32118,32118,Technical,High,19,4.2
32119,32119,Bug,Medium,41,2
32120,32120,Feature Request,High,3.7,5
32121,32121,Bug,Medium,12.6,4.4
32122,32122,Technical,Medium,11.3,3.7
32123,32123,Feature Request,Low,4.3,3.9
32124,32124,Billing,Medium,12.1,5
32125,32125,Feature Request,High,31.6,2.6
32126,32126,Billing,Medium,12.5,4.4
32127,32127,Bug,Medium,5,5
32128,32128,Technical,Low,6.1,5
32129,32129,Bug,Low,1.3,5
32130,32130,Bug,Medium,16,3.3
32131,32131,Billing,Low,1,4.2
32132,32132,Technical,Medium,5.3,5
32133,32133,Technical,Medium,1,5
32134,32134,Feature Request,High,4.1,5
32135,32135,Bug,High,7.9,5
32136,32136,Bug,Low,13.3,5
32137,32137,Technical,Medium,24,3.1
32138,32138,Bug,Low,13.9,4.8
32139,32139,Technical,High,51.6,2.7
32140,32140,Feature Request,Medium,11.3,5
32141,32141,Billing,High,14,4.8
32142,32142,Feature Request,Low,6.8,3.8
32143,32143,Bug,High,28,3.8
32144,32144,Billing,High,1,5
32145,32145,Feature Request,High,1,5
32146,32146,Billing,High,5.2,5
32147,32147,Bug,Medium,20.2,4.8
32148,32148,Feature Request,Medium,10.2,5
32149,32149,Technical,High,17.6,5
32150,32150,Billing,Medium,3.6,5
32151,32151,Technical,Medium,4.3,5
32152,32152,Technical,Low,9.1,4.9
32153,32153,Billing,High,40.8,3
32154,32154,Feature Request,Medium,1.7,5
32155,32155,Technical,Medium,33.3,3.7
32156,32156,Technical,Medium,4.8,5
32157,32157,Billing,Low,18.6,4.5
32158,32158,Bug,Low,13.6,4.8
32159,32159,Feature Request,High,1,5
32160,32160,Billing,Medium,4.4,5
32161,32161,Billing,Low,22,3.3
32162,32162,Billing,High,19.1,3.1
32163,32163,Billing,High,2.1,5
32164,32164,Bug,Medium,12.1,4.6
32165,32165,Billing,High,14.7,5
32166,32166,Billing,High,12.4,3.6
32167,32167,Technical,Low,5,5
32168,32168,Technical,Low,39,3.4
32169,32169,Billing,Low,4.5,5
32170,32170,Billing,Low,27.6,3.9
32171,32171,Feature Request,Low,12.5,4.5
32172,32172,Feature Request,High,7.7,5
32173,32173,Feature Request,High,10.6,5
32174,32174,Technical,Low,2.9,5
32175,32175,Billing,High,7.6,5
32176,32176,Billing,High,19.2,3.5
32177,32177,Technical,Low,7.7,4.9
32178,32178,Technical,High,1,5
32179,32179,Technical,Medium,30,2.7
32180,32180,Billing,Low,10.5,4.1
32181,32181,Feature Request,Low,12.3,4.2
32182,32182,Feature Request,Low,16.8,4.4
32183,32183,Bug,High,28.5,4.5
32184,32184,Billing,Low,18.2,4.6
32185,32185,Billing,High,4.6,5
32186,32186,Feature Request,Medium,2,5
32187,32187,Bug,Low,5.1,4.2
32188,32188,Technical,Medium,18.3,4.5
32189,32189,Bug,High,26.1,4.3
32190,32190,Billing,Medium,28,4.1
32191,32191,Technical,High,34.9,3.4
32192,32192,Billing,Low,36.9,2.9
32193,32193,Feature Request,High,10.8,4.2
32194,32194,Technical,High,1,4.2
32195,32195,Technical,Medium,12.8,4
32196,32196,Billing,Low,7.6,4.5
32197,32197,Billing,High,6.9,4.7
32198,32198,Billing,High,13.2,4.5
32199,32199,Feature Request,Low,9.1,5
32200,32200,Feature Request,High,7.4,4.7
32201,32201,Bug,High,9.8,5
32202,32202,Billing,Low,6.7,5
32203,32203,Technical,Low,1,5
32204,32204,Feature Request,Low,1.3,5
32205,32205,Bug,Medium,28.2,4.5
32206,32206,Technical,High,13.6,5
32207,32207,Billing,Medium,6.9,4.4
32208,32208,Billing,Medium,5.3,5
32209,32209,Billing,Low,1,5
32210,32210,Billing,High,6.7,5
32211,32211,Feature Request,Medium,26.6,3.8
32212,32212,Billing,Low,2.1,4.9
32213,32213,Feature Request,Medium,4.1,5
32214,32214,Billing,Medium,12.8,5
32215,32215,Feature Request,High,21.5,4
32216,32216,Billing,Low,6.2,5
32217,32217,Billing,Low,20.7,4
32218,32218,Bug,High,12.4,3.8
32219,32219,Billing,Low,8.6,5
32220,32220,Technical,High,2.9,3.9
32221,32221,Billing,Low,3.3,5
32222,32222,Billing,Low,22.2,4.2
32223,32223,Bug,High,4.9,4.8
32224,32224,Feature Request,High,16.1,4.3
32225,32225,Feature Request,Medium,6.3,5
32226,32226,Technical,Medium,8.6,4.9
32227,32227,Bug,High,13.2,5
32228,32228,Technical,High,12.3,4.5
32229,32229,Bug,Medium,2.2,5
32230,32230,Technical,Low,1,5
32231,32231,Bug,Medium,21.5,4.9
32232,32232,Bug,Medium,3.3,5
32233,32233,Feature Request,High,8.2,4.8
32234,32234,Technical,Medium,23.7,4.1
32235,32235,Billing,Low,13.5,4.7
32236,32236,Bug,Medium,12.4,5
32237,32237,Bug,Low,14.7,4.4
32238,32238,Technical,High,18.8,4.2
32239,32239,Technical,High,2.5,5
32240,32240,Feature Request,High,17.8,5
32241,32241,Feature Request,Medium,10.2,4.7
32242,32242,Billing,Medium,23.4,3.5
32243,32243,Bug,Low,17.5,5
32244,32244,Technical,Low,17,3.4
32245,32245,Billing,Low,14.2,4.7
32246,32246,Bug,Low,10.6,4.5
32247,32247,Billing,High,2.4,5
32248,32248,Feature Request,High,1.1,5
32249,32249,Technical,High,8.8,3.7
32250,32250,Billing,Medium,13,4.6
32251,32251,Technical,Low,23.5,3.9
32252,32252,Feature Request,High,14.3,5
32253,32253,Technical,Low,1.6,5
32254,32254,Billing,High,11.1,3.8
32255,32255,Bug,Medium,25.5,3.7
32256,32256,Feature Request,High,91.5,1.4
32257,32257,Billing,Medium,8.4,5
32258,32258,Bug,High,4.8,5
32259,32259,Feature Request,Low,4.3,5
32260,32260,Billing,High,1,5
32261,32261,Bug,Low,10,5
32262,32262,Bug,High,1.4,5
32263,32263,Bug,Low,13.7,4.4
32264,32264,Feature Request,Medium,17.2,4.6
32265,32265,Bug,High,22.2,3.6
32266,32266,Bug,Medium,14.2,4.6
32267,32267,Billing,High,5.5,5
32268,32268,Technical,Medium,10.6,5
32269,32269,Feature Request,Medium,8.8,4.3
32270,32270,Feature Request,Low,3.5,5
32271,32271,Technical,Low,6,4.8
32272,32272,Technical,Low,10.8,5
32273,32273,Technical,Low,3.4,5
32274,32274,Feature Request,High,1,4.7
32275,32275,Billing,Medium,26.5,4.6
32276,32276,Bug,High,3.3,4.3
32277,32277,Feature Request,Low,28.9,4.5
32278,32278,Billing,Low,11.9,5
32279,32279,Technical,Low,4.8,5
32280,32280,Bug,Medium,14.9,4.5
32281,32281,Bug,High,4.9,5
32282,32282,Feature Request,High,1,4.2
32283,32283,Billing,Low,11.4,4.7
32284,32284,Feature Request,Low,13.7,4.8
32285,32285,Technical,Low,7.8,5
32286,32286,Technical,Low,3.7,5
32287,32287,Bug,Low,14.4,4
32288,32288,Technical,High,17.7,4.2
32289,32289,Feature Request,Medium,5.1,5
32290,32290,Feature Request,Medium,32.7,3.8
32291,32291,Feature Request,High,1.9,5
32292,32292,Billing,Medium,3.5,5
32293,32293,Bug,Medium,34.7,2.3
32294,32294,Billing,High,16.2,4.8
32295,32295,Feature Request,Low,6.9,4.9
32296,32296,Feature Request,High,15.2,4.4
32297,32297,Feature Request,High,4.7,5
32298,32298,Billing,High,23,4.3
32299,32299,Bug,Low,31.7,2.9
32300,32300,Bug,Low,1.1,5
32301,32301,Technical,Low,14.1,4.6
32302,32302,Billing,Medium,17.8,4.4
32303,32303,Billing,High,16.6,3.2
32304,32304,Feature Request,Medium,1,4.3
32305,32305,Bug,Medium,54.9,1.4
32306,32306,Bug,High,33.4,2.7
32307,32307,Billing,High,21.5,4
32308,32308,Technical,High,2.7,5
32309,32309,Feature Request,Medium,4.4,3.8
32310,32310,Feature Request,Medium,1.5,5
32311,32311,Technical,Medium,12.3,4.5
32312,32312,Technical,Low,17.6,4.2
32313,32313,Billing,High,11.7,3.6
32314,32314,Feature Request,Medium,4.5,5
32315,32315,Billing,Low,2.3,5
32316,32316,Feature Request,High,1,5
32317,32317,Bug,High,26.3,3.8
32318,32318,Feature Request,High,1.2,5
32319,32319,Billing,Low,3.6,5
32320,32320,Technical,Medium,5.7,5
32321,32321,Bug,Medium,10.3,5
32322,32322,Feature Request,Medium,6.4,4.8
32323,32323,Technical,Low,1,4.7
32324,32324,Feature Request,Medium,5.3,5
32325,32325,Billing,High,20,4.3
32326,32326,Feature Request,High,15.4,4.7
32327,32327,Bug,Low,7.6,4.6
32328,32328,Billing,Low,31.1,3.3
32329,32329,Billing,High,17.4,4.7
32330,32330,Billing,High,23.5,4.1
32331,32331,Billing,High,12.7,3.9
32332,32332,Bug,Medium,1.2,4.1
32333,32333,Technical,Low,1,5
32334,32334,Feature Request,Low,77.9,1.6
32335,32335,Technical,Low,4.2,4.3
32336,32336,Feature Request,Low,3.6,5
32337,32337,Billing,High,7.5,4.7
32338,32338,Feature Request,Medium,4.5,5
32339,32339,Billing,High,3.5,4.4
32340,32340,Billing,Medium,4.2,5
32341,32341,Bug,High,1,5
32342,32342,Billing,High,5.5,3.8
32343,32343,Bug,Low,9.1,5
32344,32344,Billing,High,6.5,5
32345,32345,Billing,Medium,1,5
32346,32346,Billing,Medium,7.1,4.3
32347,32347,Feature Request,High,13.6,5
32348,32348,Bug,High,3.2,5
32349,32349,Feature Request,High,1.4,5
32350,32350,Technical,High,13.5,4.6
32351,32351,Technical,Medium,6.4,5
32352,32352,Billing,Medium,5.2,4.2
32353,32353,Feature Request,High,5.7,5
32354,32354,Technical,Low,6.8,5
32355,32355,Feature Request,Low,6.9,3.7
32356,32356,Bug,High,6,5
32357,32357,Billing,Medium,13.8,5
32358,32358,Billing,High,1.6,5
32359,32359,Billing,Low,17.1,5
32360,32360,Technical,Medium,3.4,5
32361,32361,Feature Request,Low,2.3,5
32362,32362,Bug,High,12.1,4.5
32363,32363,Technical,Low,12,5
32364,32364,Bug,Medium,34,4.1
32365,32365,Billing,Medium,33.3,3.6
32366,32366,Billing,Medium,1,5
32367,32367,Feature Request,Medium,12.3,4.1
32368,32368,Feature Request,Low,3.7,5
32369,32369,Bug,Low,18.8,4.4
32370,32370,Bug,High,16.7,4.4
32371,32371,Bug,Low,7.9,5
32372,32372,Technical,High,17.4,5
32373,32373,Feature Request,Low,7.1,5
32374,32374,Technical,High,23.5,4.6
32375,32375,Bug,High,3.3,5
32376,32376,Technical,Low,23.8,4.7
32377,32377,Technical,Low,1.6,5
32378,32378,Technical,Low,22.9,3.9
32379,32379,Technical,Low,5.7,5
32380,32380,Billing,High,9.3,5
32381,32381,Technical,Medium,14.8,5
32382,32382,Technical,High,3.9,5
32383,32383,Billing,Medium,8.1,5
32384,32384,Bug,High,1.2,5
32385,32385,Feature Request,Medium,8.1,5
32386,32386,Feature Request,Low,8.2,4.8
32387,32387,Billing,Low,5,5
32388,32388,Bug,Low,4,4.9
32389,32389,Billing,Medium,10.7,5
32390,32390,Feature Request,High,8.6,4.4
32391,32391,Bug,Medium,1.1,5
32392,32392,Feature Request,High,8.4,5
32393,32393,Feature Request,High,15.6,4.5
32394,32394,Billing,Low,12,4.8
32395,32395,Billing,Medium,10.1,4.7
32396,32396,Technical,Medium,12.1,4.4
32397,32397,Bug,Medium,31.3,4.1
32398,32398,Billing,Medium,13.9,3.9
32399,32399,Billing,Medium,20.1,3.4
32400,32400,Feature Request,Low,7.2,5
32401,32401,Billing,Low,1.1,5
32402,32402,Technical,Medium,9,4.7
32403,32403,Bug,Low,1,4.1
32404,32404,Technical,High,9.1,5
32405,32405,Bug,Low,14.4,4.3
32406,32406,Billing,High,24.9,4.4
32407,32407,Bug,Low,7,4.2
32408,32408,Billing,Low,6.9,4.9
32409,32409,Technical,Low,8.2,5
32410,32410,Billing,Medium,31.2,3.5
32411,32411,Billing,Low,11.5,4.7
32412,32412,Technical,Medium,26,4.4
32413,32413,Feature Request,High,6.6,3.8
32414,32414,Technical,High,8.2,5
32415,32415,Technical,High,3.2,5
32416,32416,Bug,Low,8.4,4.1
32417,32417,Bug,Medium,5.8,5
32418,32418,Bug,High,1.2,5
32419,32419,Feature Request,High,49.7,2.1
32420,32420,Bug,Medium,1,5
32421,32421,Feature Request,Medium,3.4,5
32422,32422,Technical,Medium,2.9,5
32423,32423,Bug,High,9.5,5
32424,32424,Billing,Medium,8.5,4.5
32425,32425,Billing,High,47.5,2.6
32426,32426,Feature Request,Low,14.5,4.5
32427,32427,Technical,Medium,4.3,4.1
32428,32428,Feature Request,Low,4.2,5
32429,32429,Billing,Low,35.1,3.3
32430,32430,Technical,High,18.1,3.2
32431,32431,Technical,Medium,15,4.6
32432,32432,Bug,Medium,5.4,5
32433,32433,Bug,High,29.1,2.7
32434,32434,Bug,Low,5,5
32435,32435,Billing,High,1,4.4
32436,32436,Technical,Low,10.2,5
32437,32437,Bug,Medium,1.8,5
32438,32438,Feature Request,Low,9.9,4.4
32439,32439,Technical,High,10,4.4
32440,32440,Billing,Medium,16.5,4.3
32441,32441,Bug,High,2.5,5
32442,32442,Technical,Medium,4.6,5
32443,32443,Technical,Low,14.4,5
32444,32444,Bug,Medium,6.7,3.8
32445,32445,Billing,Medium,21.2,4.9
32446,32446,Bug,Medium,6.3,4.4
32447,32447,Technical,Medium,14.7,5
32448,32448,Billing,Low,1,4.7
32449,32449,Bug,Low,14.7,4.1
32450,32450,Technical,High,21.6,4.4
32451,32451,Technical,Low,22.7,4
32452,32452,Feature Request,High,8.6,5
32453,32453,Technical,Low,3.2,4.4
32454,32454,Billing,High,6.9,4.8
32455,32455,Bug,Low,21.7,4.8
32456,32456,Bug,Low,11.4,4.4
32457,32457,Bug,Medium,15,4.9
32458,32458,Feature Request,Low,9.8,3.6
32459,32459,Feature Request,Medium,22.9,4.8
32460,32460,Bug,Low,10.4,5
32461,32461,Bug,Low,26,3.7
32462,32462,Billing,Low,6.7,5
32463,32463,Feature Request,High,6.4,4.8
32464,32464,Feature Request,Medium,12.2,4.4
32465,32465,Billing,Medium,1,5
32466,32466,Bug,High,4.6,4.2
32467,32467,Bug,Low,1,5
32468,32468,Billing,Medium,1.3,4.7
32469,32469,Feature Request,Medium,12.1,4.9
32470,32470,Bug,Low,11.9,5
32471,32471,Feature Request,Low,21.2,3.2
32472,32472,Billing,High,3.1,5
32473,32473,Technical,Low,1.6,5
32474,32474,Technical,Medium,62.1,2.8
32475,32475,Technical,High,1,5
32476,32476,Technical,Medium,1.1,5
32477,32477,Bug,Low,19.4,4.6
32478,32478,Billing,Low,2.5,5
32479,32479,Feature Request,Low,37.7,3.6
32480,32480,Technical,Medium,9,4.8
32481,32481,Feature Request,Low,49.3,2.7
32482,32482,Bug,High,1.8,5
32483,32483,Billing,High,1.8,5
32484,32484,Bug,Low,3.8,5
32485,32485,Technical,High,21.3,3.2
32486,32486,Feature Request,High,5.2,4.8
32487,32487,Bug,Low,22.6,4.5
32488,32488,Billing,Low,3,5
32489,32489,Billing,Low,9.5,3.8
32490,32490,Bug,Low,4,5
32491,32491,Bug,Medium,1,5
32492,32492,Feature Request,High,12,5
32493,32493,Billing,Low,1,5
32494,32494,Feature Request,Medium,5.4,5
32495,32495,Billing,Low,1.2,5
32496,32496,Billing,Medium,8,5
32497,32497,Billing,Medium,4.9,5
32498,32498,Billing,Low,28.9,4.1
32499,32499,Bug,Medium,9.7,5
32500,32500,Technical,High,1.8,5
32501,32501,Bug,High,14.8,4.4
32502,32502,Technical,Medium,12.1,5
32503,32503,Feature Request,Medium,6.4,4.3
32504,32504,Billing,High,38.5,3.4
32505,32505,Technical,High,13.5,4.8
32506,32506,Billing,Low,2.6,5
32507,32507,Bug,Medium,8.4,5
